epc_code,product_serial,product_name,hub_type,event_type,event_time
001.8805843.584374.000000005,5,Product 1,Busan,stock_outbound(Wholesaler),2025-02-19 6:54
001.8805843.584374.000000005,5,Product 1,Busan,stock_inbound(Reseller),2025-02-19 16:05
001.8805843.584374.000000005,5,Product 1,Busan,stock_outbound(Sell),2025-02-27 23:18
001.8805843.584374.000000006,6,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000006,6,Product 1,Yeongju,aggregation,2025-01-21 18:24
001.8805843.584374.000000006,6,Product 1,Yeongju,WMS_inbound,2025-01-21 18:49
001.8805843.584374.000000006,6,Product 1,Yeongju,WMS_outbound,2025-02-08 16:49
001.8805843.584374.000000006,6,Product 1,Gwangju,stock_inbound(HUB),2025-02-08 19:50
001.8805843.584374.000000006,6,Product 1,Gwangju,stock_outbound(HUB),2025-02-27 19:01
001.8805843.584374.000000006,6,Product 1,Gwangju,stock_inbound(Wholesaler),2025-02-28 3:40
001.8805843.584374.000000006,6,Product 1,Gwangju,stock_outbound(Wholesaler),2025-03-15 15:46
001.8805843.584374.000000006,6,Product 1,Gwangju,stock_inbound(Reseller),2025-03-15 21:40
001.8805843.584374.000000006,6,Product 1,Gwangju,stock_outbound(Sell),2025-04-10 20:43
001.8805843.584374.000000007,7,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000007,7,Product 1,Yeongju,aggregation,2025-01-21 18:20
001.8805843.584374.000000007,7,Product 1,Yeongju,WMS_inbound,2025-01-21 18:38
001.8805843.584374.000000007,7,Product 1,Yeongju,WMS_outbound,2025-02-18 5:20
001.8805843.584374.000000007,7,Product 1,Seoul,stock_inbound(HUB),2025-02-18 10:57
001.8805843.584374.000000007,7,Product 1,Seoul,stock_outbound(HUB),2025-03-10 9:39
001.8805843.584374.000000007,7,Product 1,Seoul,stock_inbound(Wholesaler),2025-03-10 18:43
001.8805843.584374.000000007,7,Product 1,Seoul,stock_outbound(Wholesaler),2025-03-18 11:47
001.8805843.584374.000000007,7,Product 1,Seoul,stock_inbound(Reseller),2025-03-18 13:03
001.8805843.584374.000000007,7,Product 1,Seoul,stock_outbound(Sell),2025-04-02 3:43
001.8805843.584374.000000008,8,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000008,8,Product 1,Yeongju,aggregation,2025-01-21 18:22
001.8805843.584374.000000008,8,Product 1,Yeongju,WMS_inbound,2025-01-21 18:56
001.8805843.584374.000000008,8,Product 1,Yeongju,WMS_outbound,2025-02-17 12:55
001.8805843.584374.000000008,8,Product 1,Busan,stock_inbound(HUB),2025-02-17 20:52
001.8805843.584374.000000008,8,Product 1,Busan,stock_outbound(HUB),2025-02-28 14:22
001.8805843.584374.000000008,8,Product 1,Busan,stock_inbound(Wholesaler),2025-02-28 19:44
001.8805843.584374.000000008,8,Product 1,Busan,stock_outbound(Wholesaler),2025-03-10 17:32
001.8805843.584374.000000008,8,Product 1,Busan,stock_inbound(Reseller),2025-03-10 22:10
001.8805843.584374.000000008,8,Product 1,Busan,stock_outbound(Sell),2025-04-03 2:53
001.8805843.584374.000000009,9,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000009,9,Product 1,Yeongju,aggregation,2025-01-21 18:23
001.8805843.584374.000000009,9,Product 1,Yeongju,WMS_inbound,2025-01-21 19:01
001.8805843.584374.000000009,9,Product 1,Yeongju,WMS_outbound,2025-02-18 8:08
001.8805843.584374.000000009,9,Product 1,Busan,stock_inbound(HUB),2025-02-18 16:07
001.8805843.584374.000000009,9,Product 1,Busan,stock_outbound(HUB),2025-03-08 6:39
001.8805843.584374.000000009,9,Product 1,Busan,stock_inbound(Wholesaler),2025-03-08 15:42
001.8805843.584374.000000009,9,Product 1,Busan,stock_outbound(Wholesaler),2025-03-25 21:10
001.8805843.584374.000000009,9,Product 1,Busan,stock_inbound(Reseller),2025-03-26 3:47
001.8805843.584374.000000009,9,Product 1,Busan,stock_outbound(Sell),2025-04-24 19:47
001.8805843.584374.000000010,10,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000010,10,Product 1,Yeongju,aggregation,2025-01-21 18:10
001.8805843.584374.000000010,10,Product 1,Yeongju,WMS_inbound,2025-01-21 18:36
001.8805843.584374.000000010,10,Product 1,Yeongju,WMS_outbound,2025-02-21 2:57
001.8805843.584374.000000010,10,Product 1,Busan,stock_inbound(HUB),2025-02-21 5:54
001.8805843.584374.000000010,10,Product 1,Busan,stock_outbound(HUB),2025-03-29 2:29
001.8805843.584374.000000010,10,Product 1,Busan,stock_inbound(Wholesaler),2025-03-29 3:47
001.8805843.584374.000000010,10,Product 1,Busan,stock_outbound(Wholesaler),2025-04-23 13:18
001.8805843.584374.000000010,10,Product 1,Busan,stock_inbound(Reseller),2025-04-23 15:59
001.8805843.584374.000000010,10,Product 1,Busan,stock_outbound(Sell),2025-05-15 14:41
001.8805843.584374.000000011,11,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000011,11,Product 1,Yeongju,aggregation,2025-01-21 18:11
001.8805843.584374.000000011,11,Product 1,Yeongju,WMS_inbound,2025-01-21 18:29
001.8805843.584374.000000011,11,Product 1,Yeongju,WMS_outbound,2025-02-11 6:28
001.8805843.584374.000000011,11,Product 1,Daejeon,stock_inbound(HUB),2025-02-11 14:45
001.8805843.584374.000000011,11,Product 1,Daejeon,stock_outbound(HUB),2025-03-01 8:16
001.8805843.584374.000000011,11,Product 1,Daejeon,stock_inbound(Wholesaler),2025-03-01 9:34
001.8805843.584374.000000011,11,Product 1,Daejeon,stock_outbound(Wholesaler),2025-03-22 2:16
001.8805843.584374.000000011,11,Product 1,Daejeon,stock_inbound(Reseller),2025-03-22 8:30
001.8805843.584374.000000011,11,Product 1,Daejeon,stock_outbound(Sell),2025-04-26 19:31
001.8805843.584374.000000012,12,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000012,12,Product 1,Yeongju,aggregation,2025-01-21 18:10
001.8805843.584374.000000012,12,Product 1,Yeongju,WMS_inbound,2025-01-21 18:49
001.8805843.584374.000000012,12,Product 1,Yeongju,WMS_outbound,2025-01-31 1:45
001.8805843.584374.000000012,12,Product 1,Daegu,stock_inbound(HUB),2025-01-31 2:49
001.8805843.584374.000000012,12,Product 1,Daegu,stock_outbound(HUB),2025-02-09 23:27
001.8805843.584374.000000012,12,Product 1,Daegu,stock_inbound(Wholesaler),2025-02-10 3:53
001.8805843.584374.000000012,12,Product 1,Daegu,stock_outbound(Wholesaler),2025-03-05 13:54
001.8805843.584374.000000012,12,Product 1,Daegu,stock_inbound(Reseller),2025-03-05 19:24
001.8805843.584374.000000012,12,Product 1,Daegu,stock_outbound(Sell),2025-04-04 11:57
001.8805843.584374.000000013,13,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000013,13,Product 1,Yeongju,aggregation,2025-01-21 18:14
001.8805843.584374.000000013,13,Product 1,Yeongju,WMS_inbound,2025-01-21 18:38
001.8805843.584374.000000013,13,Product 1,Yeongju,WMS_outbound,2025-02-04 20:16
001.8805843.584374.000000013,13,Product 1,Gwangju,stock_inbound(HUB),2025-02-04 21:21
001.8805843.584374.000000013,13,Product 1,Gwangju,stock_outbound(HUB),2025-03-11 20:41
001.8805843.584374.000000013,13,Product 1,Gwangju,stock_inbound(Wholesaler),2025-03-11 22:38
001.8805843.584374.000000013,13,Product 1,Gwangju,stock_outbound(Wholesaler),2025-04-05 14:26
001.8805843.584374.000000013,13,Product 1,Gwangju,stock_inbound(Reseller),2025-04-05 22:52
001.8805843.584374.000000013,13,Product 1,Gwangju,stock_outbound(Sell),2025-05-08 0:12
001.8805843.584374.000000014,14,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000014,14,Product 1,Yeongju,aggregation,2025-01-21 18:03
001.8805843.584374.000000014,14,Product 1,Yeongju,WMS_inbound,2025-01-21 19:02
001.8805843.584374.000000014,14,Product 1,Yeongju,WMS_outbound,2025-01-25 11:35
001.8805843.584374.000000014,14,Product 1,Busan,stock_inbound(HUB),2025-01-25 15:25
001.8805843.584374.000000014,14,Product 1,Busan,stock_outbound(HUB),2025-02-24 13:34
001.8805843.584374.000000014,14,Product 1,Busan,stock_inbound(Wholesaler),2025-02-24 17:57
001.8805843.584374.000000014,14,Product 1,Busan,stock_outbound(Wholesaler),2025-03-16 10:46
001.8805843.584374.000000014,14,Product 1,Busan,stock_inbound(Reseller),2025-03-16 16:59
001.8805843.584374.000000014,14,Product 1,Busan,stock_outbound(Sell),2025-04-02 2:45
001.8805843.584374.000000015,15,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000015,15,Product 1,Yeongju,aggregation,2025-01-21 18:20
001.8805843.584374.000000015,15,Product 1,Yeongju,WMS_inbound,2025-01-21 18:43
001.8805843.584374.000000015,15,Product 1,Yeongju,WMS_outbound,2025-02-26 9:56
001.8805843.584374.000000015,15,Product 1,Daejeon,stock_inbound(HUB),2025-02-26 19:33
001.8805843.584374.000000015,15,Product 1,Daejeon,stock_outbound(HUB),2025-03-24 16:59
001.8805843.584374.000000015,15,Product 1,Daejeon,stock_inbound(Wholesaler),2025-03-24 18:54
001.8805843.584374.000000015,15,Product 1,Daejeon,stock_outbound(Wholesaler),2025-04-17 8:00
001.8805843.584374.000000015,15,Product 1,Daejeon,stock_inbound(Reseller),2025-04-17 16:46
001.8805843.584374.000000015,15,Product 1,Daejeon,stock_outbound(Sell),2025-05-08 4:41
001.8805843.584374.000000016,16,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000016,16,Product 1,Yeongju,aggregation,2025-01-21 18:01
001.8805843.584374.000000016,16,Product 1,Yeongju,WMS_inbound,2025-01-21 18:32
001.8805843.584374.000000016,16,Product 1,Yeongju,WMS_outbound,2025-02-24 23:02
001.8805843.584374.000000016,16,Product 1,Daegu,stock_inbound(HUB),2025-02-25 8:37
001.8805843.584374.000000016,16,Product 1,Daegu,stock_outbound(HUB),2025-03-09 5:21
001.8805843.584374.000000016,16,Product 1,Daegu,stock_inbound(Wholesaler),2025-03-09 8:20
001.8805843.584374.000000016,16,Product 1,Daegu,stock_outbound(Wholesaler),2025-03-26 19:52
001.8805843.584374.000000016,16,Product 1,Daegu,stock_inbound(Reseller),2025-03-27 2:38
001.8805843.584374.000000016,16,Product 1,Daegu,stock_outbound(Sell),2025-04-27 4:15
001.8805843.584374.000000017,17,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000017,17,Product 1,Yeongju,aggregation,2025-01-21 18:00
001.8805843.584374.000000017,17,Product 1,Yeongju,WMS_inbound,2025-01-21 19:00
001.8805843.584374.000000017,17,Product 1,Yeongju,WMS_outbound,2025-02-12 5:57
001.8805843.584374.000000017,17,Product 1,Daegu,stock_inbound(HUB),2025-02-12 10:49
001.8805843.584374.000000017,17,Product 1,Daegu,stock_outbound(HUB),2025-02-15 2:53
001.8805843.584374.000000017,17,Product 1,Daegu,stock_inbound(Wholesaler),2025-02-15 10:32
001.8805843.584374.000000017,17,Product 1,Daegu,stock_outbound(Wholesaler),2025-03-04 3:41
001.8805843.584374.000000017,17,Product 1,Daegu,stock_inbound(Reseller),2025-03-04 10:29
001.8805843.584374.000000017,17,Product 1,Daegu,stock_outbound(Sell),2025-03-31 16:21
001.8805843.584374.000000018,18,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000018,18,Product 1,Yeongju,aggregation,2025-01-21 17:58
001.8805843.584374.000000018,18,Product 1,Yeongju,WMS_inbound,2025-01-21 18:33
001.8805843.584374.000000018,18,Product 1,Yeongju,WMS_outbound,2025-01-22 2:36
001.8805843.584374.000000018,18,Product 1,Daegu,stock_inbound(HUB),2025-01-22 8:31
001.8805843.584374.000000018,18,Product 1,Daegu,stock_outbound(HUB),2025-02-17 3:15
001.8805843.584374.000000018,18,Product 1,Daegu,stock_inbound(Wholesaler),2025-02-17 12:10
001.8805843.584374.000000018,18,Product 1,Daegu,stock_outbound(Wholesaler),2025-03-22 19:42
001.8805843.584374.000000018,18,Product 1,Daegu,stock_inbound(Reseller),2025-03-23 1:26
001.8805843.584374.000000018,18,Product 1,Daegu,stock_outbound(Sell),2025-04-22 16:56
001.8805843.584374.000000019,19,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000019,19,Product 1,Yeongju,aggregation,2025-01-21 18:00
001.8805843.584374.000000019,19,Product 1,Yeongju,WMS_inbound,2025-01-21 18:12
001.8805843.584374.000000019,19,Product 1,Yeongju,WMS_outbound,2025-02-01 8:34
001.8805843.584374.000000019,19,Product 1,Seoul,stock_inbound(HUB),2025-02-01 15:06
001.8805843.584374.000000019,19,Product 1,Seoul,stock_outbound(HUB),2025-02-21 1:51
001.8805843.584374.000000019,19,Product 1,Seoul,stock_inbound(Wholesaler),2025-02-21 3:01
001.8805843.584374.000000019,19,Product 1,Seoul,stock_outbound(Wholesaler),2025-03-03 5:29
001.8805843.584374.000000019,19,Product 1,Seoul,stock_inbound(Reseller),2025-03-03 13:45
001.8805843.584374.000000019,19,Product 1,Seoul,stock_outbound(Sell),2025-03-21 7:33
001.8805843.584374.000000020,20,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000020,20,Product 1,Yeongju,aggregation,2025-01-21 18:10
001.8805843.584374.000000020,20,Product 1,Yeongju,WMS_inbound,2025-01-21 19:02
001.8805843.584374.000000020,20,Product 1,Yeongju,WMS_outbound,2025-02-27 6:49
001.8805843.584374.000000020,20,Product 1,Busan,stock_inbound(HUB),2025-02-27 14:09
001.8805843.584374.000000020,20,Product 1,Busan,stock_outbound(HUB),2025-03-03 12:29
001.8805843.584374.000000020,20,Product 1,Busan,stock_inbound(Wholesaler),2025-03-03 15:18
001.8805843.584374.000000020,20,Product 1,Busan,stock_outbound(Wholesaler),2025-03-03 20:19
001.8805843.584374.000000020,20,Product 1,Busan,stock_inbound(Reseller),2025-03-04 0:02
001.8805843.584374.000000020,20,Product 1,Busan,stock_outbound(Sell),2025-03-26 14:42
001.8805843.584374.000000021,21,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000021,21,Product 1,Yeongju,aggregation,2025-01-21 18:08
001.8805843.584374.000000021,21,Product 1,Yeongju,WMS_inbound,2025-01-21 18:50
001.8805843.584374.000000021,21,Product 1,Yeongju,WMS_outbound,2025-02-15 7:09
001.8805843.584374.000000021,21,Product 1,Seoul,stock_inbound(HUB),2025-02-15 12:28
001.8805843.584374.000000021,21,Product 1,Seoul,stock_outbound(HUB),2025-03-21 1:22
001.8805843.584374.000000021,21,Product 1,Seoul,stock_inbound(Wholesaler),2025-03-21 7:56
001.8805843.584374.000000021,21,Product 1,Seoul,stock_outbound(Wholesaler),2025-04-08 5:02
001.8805843.584374.000000021,21,Product 1,Seoul,stock_inbound(Reseller),2025-04-08 14:24
001.8805843.584374.000000021,21,Product 1,Seoul,stock_outbound(Sell),2025-05-04 0:36
001.8805843.584374.000000022,22,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000022,22,Product 1,Yeongju,aggregation,2025-01-21 18:14
001.8805843.584374.000000022,22,Product 1,Yeongju,WMS_inbound,2025-01-21 18:44
001.8805843.584374.000000022,22,Product 1,Yeongju,WMS_outbound,2025-02-13 7:26
001.8805843.584374.000000022,22,Product 1,Busan,stock_inbound(HUB),2025-02-13 15:59
001.8805843.584374.000000022,22,Product 1,Busan,stock_outbound(HUB),2025-02-15 4:19
001.8805843.584374.000000022,22,Product 1,Busan,stock_inbound(Wholesaler),2025-02-15 11:16
001.8805843.584374.000000022,22,Product 1,Busan,stock_outbound(Wholesaler),2025-03-21 22:44
001.8805843.584374.000000022,22,Product 1,Busan,stock_inbound(Reseller),2025-03-22 0:26
001.8805843.584374.000000022,22,Product 1,Busan,stock_outbound(Sell),2025-04-18 6:33
001.8805843.584374.000000023,23,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000023,23,Product 1,Yeongju,aggregation,2025-01-21 18:08
001.8805843.584374.000000023,23,Product 1,Yeongju,WMS_inbound,2025-01-21 19:03
001.8805843.584374.000000023,23,Product 1,Yeongju,WMS_outbound,2025-02-07 3:54
001.8805843.584374.000000023,23,Product 1,Seoul,stock_inbound(HUB),2025-02-07 5:16
001.8805843.584374.000000023,23,Product 1,Seoul,stock_outbound(HUB),2025-02-24 0:31
001.8805843.584374.000000023,23,Product 1,Seoul,stock_inbound(Wholesaler),2025-02-24 2:29
001.8805843.584374.000000023,23,Product 1,Seoul,stock_outbound(Wholesaler),2025-03-12 16:10
001.8805843.584374.000000023,23,Product 1,Seoul,stock_inbound(Reseller),2025-03-12 21:01
001.8805843.584374.000000023,23,Product 1,Seoul,stock_outbound(Sell),2025-03-14 21:38
001.8805843.584374.000000024,24,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000024,24,Product 1,Yeongju,aggregation,2025-01-21 18:00
001.8805843.584374.000000024,24,Product 1,Yeongju,WMS_inbound,2025-01-21 18:23
001.8805843.584374.000000024,24,Product 1,Yeongju,WMS_outbound,2025-01-30 15:05
001.8805843.584374.000000024,24,Product 1,Busan,stock_inbound(HUB),2025-01-31 1:00
001.8805843.584374.000000024,24,Product 1,Busan,stock_outbound(HUB),2025-03-06 23:00
001.8805843.584374.000000024,24,Product 1,Busan,stock_inbound(Wholesaler),2025-03-07 0:18
001.8805843.584374.000000024,24,Product 1,Busan,stock_outbound(Wholesaler),2025-04-11 23:20
001.8805843.584374.000000024,24,Product 1,Busan,stock_inbound(Reseller),2025-04-12 7:28
001.8805843.584374.000000024,24,Product 1,Busan,stock_outbound(Sell),2025-04-17 15:26
001.8805843.584374.000000025,25,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000025,25,Product 1,Yeongju,aggregation,2025-01-21 18:12
001.8805843.584374.000000025,25,Product 1,Yeongju,WMS_inbound,2025-01-21 18:40
001.8805843.584374.000000025,25,Product 1,Yeongju,WMS_outbound,2025-02-22 16:00
001.8805843.584374.000000025,25,Product 1,Busan,stock_inbound(HUB),2025-02-22 19:32
001.8805843.584374.000000025,25,Product 1,Busan,stock_outbound(HUB),2025-03-18 11:38
001.8805843.584374.000000025,25,Product 1,Busan,stock_inbound(Wholesaler),2025-03-18 13:42
001.8805843.584374.000000025,25,Product 1,Busan,stock_outbound(Wholesaler),2025-03-22 23:25
001.8805843.584374.000000025,25,Product 1,Busan,stock_inbound(Reseller),2025-03-23 0:36
001.8805843.584374.000000025,25,Product 1,Busan,stock_outbound(Sell),2025-04-02 7:14
001.8805843.584374.000000026,26,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000026,26,Product 1,Yeongju,aggregation,2025-01-21 18:11
001.8805843.584374.000000026,26,Product 1,Yeongju,WMS_inbound,2025-01-21 19:03
001.8805843.584374.000000026,26,Product 1,Yeongju,WMS_outbound,2025-02-26 1:15
001.8805843.584374.000000026,26,Product 1,Gwangju,stock_inbound(HUB),2025-02-26 8:12
001.8805843.584374.000000026,26,Product 1,Gwangju,stock_outbound(HUB),2025-03-09 14:31
001.8805843.584374.000000026,26,Product 1,Gwangju,stock_inbound(Wholesaler),2025-03-09 18:42
001.8805843.584374.000000026,26,Product 1,Gwangju,stock_outbound(Wholesaler),2025-04-11 4:12
001.8805843.584374.000000026,26,Product 1,Gwangju,stock_inbound(Reseller),2025-04-11 7:14
001.8805843.584374.000000026,26,Product 1,Gwangju,stock_outbound(Sell),2025-05-07 22:30
001.8805843.584374.000000027,27,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000027,27,Product 1,Yeongju,aggregation,2025-01-21 18:05
001.8805843.584374.000000027,27,Product 1,Yeongju,WMS_inbound,2025-01-21 18:58
001.8805843.584374.000000027,27,Product 1,Yeongju,WMS_outbound,2025-01-30 7:13
001.8805843.584374.000000027,27,Product 1,Busan,stock_inbound(HUB),2025-01-30 16:56
001.8805843.584374.000000027,27,Product 1,Busan,stock_outbound(HUB),2025-02-12 10:28
001.8805843.584374.000000027,27,Product 1,Busan,stock_inbound(Wholesaler),2025-02-12 16:15
001.8805843.584374.000000027,27,Product 1,Busan,stock_outbound(Wholesaler),2025-02-22 12:56
001.8805843.584374.000000027,27,Product 1,Busan,stock_inbound(Reseller),2025-02-22 18:27
001.8805843.584374.000000027,27,Product 1,Busan,stock_outbound(Sell),2025-03-14 9:36
001.8805843.584374.000000028,28,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000028,28,Product 1,Yeongju,aggregation,2025-01-21 18:16
001.8805843.584374.000000028,28,Product 1,Yeongju,WMS_inbound,2025-01-21 18:40
001.8805843.584374.000000028,28,Product 1,Yeongju,WMS_outbound,2025-02-04 4:28
001.8805843.584374.000000028,28,Product 1,Seoul,stock_inbound(HUB),2025-02-04 8:14
001.8805843.584374.000000028,28,Product 1,Seoul,stock_outbound(HUB),2025-03-06 12:57
001.8805843.584374.000000028,28,Product 1,Seoul,stock_inbound(Wholesaler),2025-03-06 20:39
001.8805843.584374.000000028,28,Product 1,Seoul,stock_outbound(Wholesaler),2025-04-09 14:15
001.8805843.584374.000000028,28,Product 1,Seoul,stock_inbound(Reseller),2025-04-09 22:42
001.8805843.584374.000000028,28,Product 1,Seoul,stock_outbound(Sell),2025-05-04 19:17
001.8805843.584374.000000029,29,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000029,29,Product 1,Yeongju,aggregation,2025-01-21 18:12
001.8805843.584374.000000029,29,Product 1,Yeongju,WMS_inbound,2025-01-21 18:53
001.8805843.584374.000000029,29,Product 1,Yeongju,WMS_outbound,2025-02-18 18:58
001.8805843.584374.000000029,29,Product 1,Busan,stock_inbound(HUB),2025-02-19 0:50
001.8805843.584374.000000029,29,Product 1,Busan,stock_outbound(HUB),2025-03-23 0:44
001.8805843.584374.000000029,29,Product 1,Busan,stock_inbound(Wholesaler),2025-03-23 7:51
001.8805843.584374.000000029,29,Product 1,Busan,stock_outbound(Wholesaler),2025-04-23 22:47
001.8805843.584374.000000029,29,Product 1,Busan,stock_inbound(Reseller),2025-04-24 6:13
001.8805843.584374.000000029,29,Product 1,Busan,stock_outbound(Sell),2025-05-17 12:55
001.8805843.584374.000000030,30,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000030,30,Product 1,Yeongju,aggregation,2025-01-21 17:58
001.8805843.584374.000000030,30,Product 1,Yeongju,WMS_inbound,2025-01-21 18:51
001.8805843.584374.000000030,30,Product 1,Yeongju,WMS_outbound,2025-02-09 10:19
001.8805843.584374.000000030,30,Product 1,Busan,stock_inbound(HUB),2025-02-09 15:41
001.8805843.584374.000000030,30,Product 1,Busan,stock_outbound(HUB),2025-02-18 9:36
001.8805843.584374.000000030,30,Product 1,Busan,stock_inbound(Wholesaler),2025-02-18 15:01
001.8805843.584374.000000030,30,Product 1,Busan,stock_outbound(Wholesaler),2025-03-17 4:11
001.8805843.584374.000000030,30,Product 1,Busan,stock_inbound(Reseller),2025-03-17 6:18
